id,id_ess,scenario,date,value
1,1,1,2025-07-01 00:00:00,1.726581106669472
2,1,1,2030-07-01 00:00:00,2.6382411108773405
3,1,1,2035-07-01 00:00:00,4.1949505575426045
4,1,1,2040-07-01 00:00:00,6.500113612455292
5,1,1,2050-07-01 00:00:00,12.76777614138439
6,1,2,2025-07-01 00:00:00,3.767447927624658
7,1,2,2030-07-01 00:00:00,13.727296444350937
8,1,2,2035-07-01 00:00:00,28.64536082474227
9,1,2,2040-07-01 00:00:00,44.67022932884495
10,1,2,2050-07-01 00:00:00,75.38135914159477
11,1,3,2025-07-01 00:00:00,3.615165158847044
12,1,3,2030-07-01 00:00:00,16.815813170629077
13,1,3,2035-07-01 00:00:00,36.252278560908906
14,1,3,2040-07-01 00:00:00,56.155034714916894
15,1,3,2050-07-01 00:00:00,90.48938354723333
16,2,1,2025-07-01 00:00:00,0.7681716810435515
17,2,1,2030-07-01 00:00:00,1.1737344834841152
18,2,1,2035-07-01 00:00:00,1.866366505365033
19,2,1,2040-07-01 00:00:00,2.8919840100988847
20,2,1,2050-07-01 00:00:00,5.6804712812960245
21,2,2,2025-07-01 00:00:00,1.6761287607826638
22,2,2,2030-07-01 00:00:00,6.107418472543657
23,2,2,2035-07-01 00:00:00,12.74463286345466
24,2,2,2040-07-01 00:00:00,19.87424363559857
25,2,2,2050-07-01 00:00:00,33.53794235219861
26,2,3,2025-07-01 00:00:00,1.6084578161161374
27,2,3,2030-07-01 00:00:00,7.481481169787503
28,2,3,2035-07-01 00:00:00,16.12901325478645
29,2,3,2040-07-01 00:00:00,24.983909110035768
30,2,3,2050-07-01 00:00:00,40.25958342099727
31,3,1,2025-07-01 00:00:00,1.0297832947612036
32,3,1,2030-07-01 00:00:00,1.5735577529981066
33,3,1,2035-07-01 00:00:00,2.501973490427099
34,3,1,2040-07-01 00:00:00,3.876961918788134
35,3,1,2050-07-01 00:00:00,7.615249316221334
36,3,2,2025-07-01 00:00:00,2.2470271407532083
37,3,2,2030-07-01 00:00:00,8.187536292867664
38,3,2,2035-07-01 00:00:00,17.085293498842837
39,3,2,2040-07-01 00:00:00,26.643189564485592
40,3,2,2050-07-01 00:00:00,44.96053860719545
41,3,3,2025-07-01 00:00:00,2.1562129181569536
42,3,3,2030-07-01 00:00:00,10.029648642962341
43,3,3,2035-07-01 00:00:00,21.62230170418683
44,3,3,2040-07-01 00:00:00,33.49313696612666
45,3,3,2050-07-01 00:00:00,53.971512728802864
46,4,1,2025-07-01 00:00:00,0.7401220281927204
