id,id_ess,scenario,date,value
52,4,2,2030-07-01 00:00:00,1.2498709344346928
53,4,2,2035-07-01 00:00:00,2.700051626226123
54,4,2,2040-07-01 00:00:00,4.421786267423851
55,4,2,2050-07-01 00:00:00,8.10092927207021
56,4,3,2025-07-01 00:00:00,0.35570469798657717
57,4,3,2030-07-01 00:00:00,1.6058337635518842
58,4,3,2035-07-01 00:00:00,3.482447083118224
59,4,3,2040-07-01 00:00:00,5.541559112028911
60,4,3,2050-07-01 00:00:00,9.290913784202376
61,5,1,2025-07-01 00:00:00,0.4173980382034073
62,5,1,2030-07-01 00:00:00,0.6608156943727413
63,5,1,2035-07-01 00:00:00,1.0134228187919463
64,5,1,2040-07-01 00:00:00,1.512390294269489
65,5,1,2050-07-01 00:00:00,2.886422302529685
66,5,2,2025-07-01 00:00:00,0.8105317501290655
67,5,2,2030-07-01 00:00:00,2.8384099122354156
68,5,2,2035-07-01 00:00:00,6.132163138874549
69,5,2,2040-07-01 00:00:00,10.042333505420755
70,5,2,2050-07-01 00:00:00,18.397521941146103
71,5,3,2025-07-01 00:00:00,0.807950438822922
72,5,3,2030-07-01 00:00:00,3.6471347444501805
73,5,3,2035-07-01 00:00:00,7.9088797108931335
74,5,3,2040-07-01 00:00:00,12.585183273102736
75,5,3,2050-07-01 00:00:00,21.10041300980898
76,6,1,2025-07-01 00:00:00,0.6161590087764585
77,6,1,2030-07-01 00:00:00,0.9757356737222508
78,6,1,2035-07-01 00:00:00,1.4961280330407847
79,6,1,2040-07-01 00:00:00,2.2328342798141456
80,6,1,2050-07-01 00:00:00,4.261744966442953
81,6,2,2025-07-01 00:00:00,1.1966959215281363
82,6,2,2030-07-01 00:00:00,4.190758905524006
83,6,2,2035-07-01 00:00:00,9.0539494062984
84,6,2,2040-07-01 00:00:00,14.827310273618998
85,6,2,2050-07-01 00:00:00,27.1636551368095
86,6,3,2025-07-01 00:00:00,1.192823954568921
87,6,3,2030-07-01 00:00:00,5.384873515745999
88,6,3,2035-07-01 00:00:00,11.67733608673206
89,6,3,2040-07-01 00:00:00,18.58182756840475
90,6,3,2050-07-01 00:00:00,31.154104284976768
91,7,1,2025-07-01 00:00:00,0.41171915332989156
92,7,1,2030-07-01 00:00:00,0.651781104801239
93,7,1,2035-07-01 00:00:00,0.9994837377387712
94,7,1,2040-07-01 00:00:00,1.4914816726897262
