id,ess_id,scenario,date,value
183,3,1,2044-07-01 00:00:00,300
184,3,1,2045-07-01 00:00:00,300
185,3,1,2046-07-01 00:00:00,300
186,3,1,2047-07-01 00:00:00,0
187,3,1,2048-07-01 00:00:00,0
188,3,1,2049-07-01 00:00:00,0
189,3,1,2050-07-01 00:00:00,0
190,3,2,2024-07-01 00:00:00,100
191,3,2,2025-07-01 00:00:00,100
192,3,2,2026-07-01 00:00:00,100
193,3,2,2027-07-01 00:00:00,400
194,3,2,2028-07-01 00:00:00,400
195,3,2,2029-07-01 00:00:00,400
196,3,2,2030-07-01 00:00:00,400
197,3,2,2031-07-01 00:00:00,400
198,3,2,2032-07-01 00:00:00,400
199,3,2,2033-07-01 00:00:00,400
200,3,2,2034-07-01 00:00:00,400
201,3,2,2035-07-01 00:00:00,400
202,3,2,2036-07-01 00:00:00,400
203,3,2,2037-07-01 00:00:00,400
204,3,2,2038-07-01 00:00:00,400
205,3,2,2039-07-01 00:00:00,400
206,3,2,2040-07-01 00:00:00,400
207,3,2,2041-07-01 00:00:00,400
208,3,2,2042-07-01 00:00:00,300
209,3,2,2043-07-01 00:00:00,300
210,3,2,2044-07-01 00:00:00,300
211,3,2,2045-07-01 00:00:00,300
212,3,2,2046-07-01 00:00:00,300
213,3,2,2047-07-01 00:00:00,0
214,3,2,2048-07-01 00:00:00,0
215,3,2,2049-07-01 00:00:00,0
216,3,2,2050-07-01 00:00:00,0
217,3,3,2024-07-01 00:00:00,100
218,3,3,2025-07-01 00:00:00,100
219,3,3,2026-07-01 00:00:00,100
220,3,3,2027-07-01 00:00:00,400
221,3,3,2028-07-01 00:00:00,400
222,3,3,2029-07-01 00:00:00,400
223,3,3,2030-07-01 00:00:00,400
224,3,3,2031-07-01 00:00:00,400
225,3,3,2032-07-01 00:00:00,400
226,3,3,2033-07-01 00:00:00,400
227,3,3,2034-07-01 00:00:00,400
228,3,3,2035-07-01 00:00:00,400
229,3,3,2036-07-01 00:00:00,400
230,3,3,2037-07-01 00:00:00,400
231,3,3,2038-07-01 00:00:00,400
232,3,3,2039-07-01 00:00:00,400
233,3,3,2040-07-01 00:00:00,400
234,3,3,2041-07-01 00:00:00,400
235,3,3,2042-07-01 00:00:00,300
236,3,3,2043-07-01 00:00:00,300
237,3,3,2044-07-01 00:00:00,300
238,3,3,2045-07-01 00:00:00,300
239,3,3,2046-07-01 00:00:00,300
240,3,3,2047-07-01 00:00:00,0
241,3,3,2048-07-01 00:00:00,0
242,3,3,2049-07-01 00:00:00,0
243,3,3,2050-07-01 00:00:00,0
244,4,1,2024-07-01 00:00:00,0
245,4,1,2025-07-01 00:00:00,0
246,4,1,2026-07-01 00:00:00,0
247,4,1,2027-07-01 00:00:00,0.00014244
248,4,1,2028-07-01 00:00:00,0.00017523999999999998
249,4,1,2029-07-01 00:00:00,0.00029096
250,4,1,2030-07-01 00:00:00,0.00038607999999999996
251,4,1,2031-07-01 00:00:00,0.0004154
252,4,1,2032-07-01 00:00:00,0.00043299999999999995
253,4,1,2033-07-01 00:00:00,0.00068464
254,4,1,2034-07-01 00:00:00,0.00068464
255,4,1,2035-07-01 00:00:00,0.00068464
256,4,1,2036-07-01 00:00:00,0.0009905600000000001
257,4,1,2037-07-01 00:00:00,0.0013
258,4,1,2038-07-01 00:00:00,0.00138108
259,4,1,2039-07-01 00:00:00,0.00138108
260,4,1,2040-07-01 00:00:00,0.00138108
261,4,1,2041-07-01 00:00:00,0.00140716
262,4,1,2042-07-01 00:00:00,0.00140716
263,4,1,2043-07-01 00:00:00,0.0014622
264,4,1,2044-07-01 00:00:00,0.00162104
265,4,1,2045-07-01 00:00:00,0.00179296
266,4,1,2046-07-01 00:00:00,279.9810422399999
