id,lin_id,scenario,date,value
493,9,1,2026-06-01 00:00:00,2950
494,9,2,2025-07-01 00:00:00,2950
495,9,2,2025-12-01 00:00:00,2700
496,9,2,2026-01-01 00:00:00,2700
497,9,2,2026-06-01 00:00:00,2950
498,9,3,2025-07-01 00:00:00,2950
499,9,3,2025-12-01 00:00:00,2700
500,9,3,2026-01-01 00:00:00,2700
501,9,3,2026-06-01 00:00:00,2950
502,9,1,2030-07-01 00:00:00,2950
503,9,1,2030-12-01 00:00:00,2700
504,9,1,2031-01-01 00:00:00,2700
505,9,1,2031-06-01 00:00:00,2950
506,9,2,2030-07-01 00:00:00,2950
507,9,2,2030-12-01 00:00:00,2700
508,9,2,2031-01-01 00:00:00,2700
509,9,2,2031-06-01 00:00:00,2950
510,9,3,2030-07-01 00:00:00,2950
511,9,3,2030-12-01 00:00:00,2700
512,9,3,2031-01-01 00:00:00,2700
513,9,3,2031-06-01 00:00:00,2950
514,9,1,2035-07-01 00:00:00,2950
515,9,1,2035-12-01 00:00:00,2700
516,9,1,2036-01-01 00:00:00,2700
517,9,1,2036-06-01 00:00:00,2950
518,9,2,2035-07-01 00:00:00,2950
519,9,2,2035-12-01 00:00:00,2700
520,9,2,2036-01-01 00:00:00,2700
521,9,2,2036-06-01 00:00:00,2950
522,9,3,2035-07-01 00:00:00,2950
523,9,3,2035-12-01 00:00:00,2700
524,9,3,2036-01-01 00:00:00,2700
525,9,3,2036-06-01 00:00:00,2950
526,9,1,2040-07-01 00:00:00,2950
527,9,1,2040-12-01 00:00:00,2700
528,9,1,2041-01-01 00:00:00,2700
529,9,1,2041-06-01 00:00:00,2950
530,9,2,2040-07-01 00:00:00,2950
531,9,2,2040-12-01 00:00:00,2700
532,9,2,2041-01-01 00:00:00,2700
533,9,2,2041-06-01 00:00:00,2950
534,9,3,2040-07-01 00:00:00,2950
535,9,3,2040-12-01 00:00:00,2700
536,9,3,2041-01-01 00:00:00,2700
537,9,3,2041-06-01 00:00:00,2950
538,9,1,2050-07-01 00:00:00,2950
539,9,1,2050-12-01 00:00:00,2700
540,9,1,2051-01-01 00:00:00,2700
541,9,1,2051-06-01 00:00:00,2950
542,9,2,2050-07-01 00:00:00,2950
543,9,2,2050-12-01 00:00:00,2700
544,9,2,2051-01-01 00:00:00,2700
545,9,2,2051-06-01 00:00:00,2950
546,9,3,2050-07-01 00:00:00,2950
547,9,3,2050-12-01 00:00:00,2700
548,9,3,2051-01-01 00:00:00,2700
549,9,3,2051-06-01 00:00:00,2950
550,10,1,2025-07-01 00:00:00,1000
551,10,1,2025-12-01 00:00:00,1000
552,10,1,2026-01-01 00:00:00,1000
553,10,1,2026-06-01 00:00:00,1000
554,10,2,2025-07-01 00:00:00,1000
555,10,2,2025-12-01 00:00:00,1000
556,10,2,2026-01-01 00:00:00,1000
557,10,2,2026-06-01 00:00:00,1000
558,10,3,2025-07-01 00:00:00,1000
559,10,3,2025-12-01 00:00:00,1000
560,10,3,2026-01-01 00:00:00,1000
561,10,3,2026-06-01 00:00:00,1000
562,10,1,2030-07-01 00:00:00,1000
563,10,1,2030-12-01 00:00:00,1000
564,10,1,2031-01-01 00:00:00,1000
