id,lin_id,scenario,date,value
1,4,5,2040-07-23 00:00:00,0
2,5,5,2040-07-23 00:00:00,0
3,10,6,2040-07-23 00:00:00,0
4,11,6,2040-07-23 00:00:00,0
5,13,7,2040-07-23 00:00:00,0
6,14,7,2040-07-23 00:00:00,0
