id,electrolyser_id,scenario,date,value
977,13,2,2038-07-01 00:00:00,564590.3999999999
978,13,2,2039-07-01 00:00:00,506848.19999999995
979,13,2,2040-07-01 00:00:00,455521.8
980,13,2,2041-07-01 00:00:00,434135.8
981,13,2,2042-07-01 00:00:00,417027
982,13,2,2043-07-01 00:00:00,398848.89999999997
983,13,2,2044-07-01 00:00:00,382809.39999999997
984,13,2,2045-07-01 00:00:00,368908.49999999994
985,13,2,2046-07-01 00:00:00,357146.19999999995
986,13,2,2047-07-01 00:00:00,345383.89999999997
987,13,2,2048-07-01 00:00:00,334690.9
988,13,2,2049-07-01 00:00:00,317582.1
989,13,3,2024-07-01 00:00:00,2513924.3
990,13,3,2025-07-01 00:00:00,2199550.1
991,13,3,2026-07-01 00:00:00,1923670.7
992,13,3,2027-07-01 00:00:00,1683078.2
993,13,3,2028-07-01 00:00:00,1472426.0999999999
994,13,3,2029-07-01 00:00:00,1288506.5
995,13,3,2030-07-01 00:00:00,1127042.2
996,13,3,2031-07-01 00:00:00,985894.6
997,13,3,2032-07-01 00:00:00,862925.1
998,13,3,2033-07-01 00:00:00,754925.7999999999
999,13,3,2034-07-01 00:00:00,660827.3999999999
1000,13,3,2035-07-01 00:00:00,577421.9999999999
1001,13,3,2036-07-01 00:00:00,505778.89999999997
1002,13,3,2037-07-01 00:00:00,442690.19999999995
1003,13,3,2038-07-01 00:00:00,387086.6
1004,13,3,2039-07-01 00:00:00,337898.8
1005,13,3,2040-07-01 00:00:00,296196.1
1006,13,3,2041-07-01 00:00:00,272671.5
1007,13,3,2042-07-01 00:00:00,253424.09999999998
1008,13,3,2043-07-01 00:00:00,239523.19999999998
1009,13,3,2044-07-01 00:00:00,226691.6
1010,13,3,2045-07-01 00:00:00,215998.59999999998
1011,13,3,2046-07-01 00:00:00,207444.19999999998
1012,13,3,2047-07-01 00:00:00,196751.19999999998
1013,13,3,2048-07-01 00:00:00,188196.8
1014,13,3,2049-07-01 00:00:00,179642.4
1015,14,1,2024-07-01 00:00:00,2513924.3
1016,14,1,2025-07-01 00:00:00,2273331.8
1017,14,1,2026-07-01 00:00:00,2056263.9
1018,14,1,2027-07-01 00:00:00,1859512.6999999997
1019,14,1,2028-07-01 00:00:00,1682008.9
1020,14,1,2029-07-01 00:00:00,1521613.9
1021,14,1,2030-07-01 00:00:00,1376189.0999999999
1022,14,1,2031-07-01 00:00:00,1244665.2
1023,14,1,2032-07-01 00:00:00,1124903.5999999999
1024,14,1,2033-07-01 00:00:00,1017973.6
1025,14,1,2034-07-01 00:00:00,920667.2999999999
1026,14,1,2035-07-01 00:00:00,831915.4
1027,14,1,2036-07-01 00:00:00,752787.2
1028,14,1,2037-07-01 00:00:00,681144.1
1029,14,1,2038-07-01 00:00:00,615916.7999999999
1030,14,1,2039-07-01 00:00:00,557105.2999999999
1031,14,1,2040-07-01 00:00:00,503640.3
1032,14,1,2041-07-01 00:00:00,491878
1033,14,1,2042-07-01 00:00:00,480115.69999999995
1034,14,1,2043-07-01 00:00:00,452313.89999999997
1035,14,1,2044-07-01 00:00:00,438412.99999999994
1036,14,1,2045-07-01 00:00:00,425581.39999999997
1037,14,1,2046-07-01 00:00:00,405264.69999999995
1038,14,1,2047-07-01 00:00:00,383878.69999999995
1039,14,1,2048-07-01 00:00:00,367839.19999999995
1040,14,1,2049-07-01 00:00:00,350730.39999999997
1041,14,2,2024-07-01 00:00:00,2513924.3
1042,14,2,2025-07-01 00:00:00,2259430.9
1043,14,2,2026-07-01 00:00:00,2030600.6999999997
1044,14,2,2027-07-01 00:00:00,1825295.0999999999
1045,14,2,2028-07-01 00:00:00,1640306.1999999997
1046,14,2,2029-07-01 00:00:00,1474564.7
1047,14,2,2030-07-01 00:00:00,1324862.7
1048,14,2,2031-07-01 00:00:00,1191200.2
1049,14,2,2032-07-01 00:00:00,1070369.2999999998
1050,14,2,2033-07-01 00:00:00,962369.9999999999
1051,14,2,2034-07-01 00:00:00,865063.7
1052,14,2,2035-07-01 00:00:00,777381.1
1053,14,2,2036-07-01 00:00:00,698252.8999999999
1054,14,2,2037-07-01 00:00:00,627679.1
1055,14,2,2038-07-01 00:00:00,564590.3999999999
1056,14,2,2039-07-01 00:00:00,506848.19999999995
1057,14,2,2040-07-01 00:00:00,455521.8
1058,14,2,2041-07-01 00:00:00,434135.8
1059,14,2,2042-07-01 00:00:00,417027
1060,14,2,2043-07-01 00:00:00,398848.89999999997
1061,14,2,2044-07-01 00:00:00,382809.39999999997
1062,14,2,2045-07-01 00:00:00,368908.49999999994
1063,14,2,2046-07-01 00:00:00,357146.19999999995
1064,14,2,2047-07-01 00:00:00,345383.89999999997
1065,14,2,2048-07-01 00:00:00,334690.9
1066,14,2,2049-07-01 00:00:00,317582.1
1067,14,3,2024-07-01 00:00:00,2513924.3
1068,14,3,2025-07-01 00:00:00,2199550.1
1069,14,3,2026-07-01 00:00:00,1923670.7
1070,14,3,2027-07-01 00:00:00,1683078.2
1071,14,3,2028-07-01 00:00:00,1472426.0999999999
1072,14,3,2029-07-01 00:00:00,1288506.5
1073,14,3,2030-07-01 00:00:00,1127042.2
1074,14,3,2031-07-01 00:00:00,985894.6
1075,14,3,2032-07-01 00:00:00,862925.1
1076,14,3,2033-07-01 00:00:00,754925.7999999999
1077,14,3,2034-07-01 00:00:00,660827.3999999999
1078,14,3,2035-07-01 00:00:00,577421.9999999999
1079,14,3,2036-07-01 00:00:00,505778.89999999997
1080,14,3,2037-07-01 00:00:00,442690.19999999995
1081,14,3,2038-07-01 00:00:00,387086.6
1082,14,3,2039-07-01 00:00:00,337898.8
1083,14,3,2040-07-01 00:00:00,296196.1
1084,14,3,2041-07-01 00:00:00,272671.5
1085,14,3,2042-07-01 00:00:00,253424.09999999998
1086,14,3,2043-07-01 00:00:00,239523.19999999998
1087,14,3,2044-07-01 00:00:00,226691.6
1088,14,3,2045-07-01 00:00:00,215998.59999999998
1089,14,3,2046-07-01 00:00:00,207444.19999999998
1090,14,3,2047-07-01 00:00:00,196751.19999999998
1091,14,3,2048-07-01 00:00:00,188196.8
1092,14,3,2049-07-01 00:00:00,179642.4
1093,15,1,2024-07-01 00:00:00,2513924.3
1094,15,1,2025-07-01 00:00:00,2273331.8
1095,15,1,2026-07-01 00:00:00,2056263.9
1096,15,1,2027-07-01 00:00:00,1859512.6999999997
1097,15,1,2028-07-01 00:00:00,1682008.9
1098,15,1,2029-07-01 00:00:00,1521613.9
1099,15,1,2030-07-01 00:00:00,1376189.0999999999
1100,15,1,2031-07-01 00:00:00,1244665.2
1101,15,1,2032-07-01 00:00:00,1124903.5999999999
1102,15,1,2033-07-01 00:00:00,1017973.6
1103,15,1,2034-07-01 00:00:00,920667.2999999999
1104,15,1,2035-07-01 00:00:00,831915.4
1105,15,1,2036-07-01 00:00:00,752787.2
1106,15,1,2037-07-01 00:00:00,681144.1
1107,15,1,2038-07-01 00:00:00,615916.7999999999
1108,15,1,2039-07-01 00:00:00,557105.2999999999
1109,15,1,2040-07-01 00:00:00,503640.3
1110,15,1,2041-07-01 00:00:00,491878
1111,15,1,2042-07-01 00:00:00,480115.69999999995
1112,15,1,2043-07-01 00:00:00,452313.89999999997
1113,15,1,2044-07-01 00:00:00,438412.99999999994
1114,15,1,2045-07-01 00:00:00,425581.39999999997
1115,15,1,2046-07-01 00:00:00,405264.69999999995
1116,15,1,2047-07-01 00:00:00,383878.69999999995
1117,15,1,2048-07-01 00:00:00,367839.19999999995
1118,15,1,2049-07-01 00:00:00,350730.39999999997
1119,15,2,2024-07-01 00:00:00,2513924.3
1120,15,2,2025-07-01 00:00:00,2259430.9
1121,15,2,2026-07-01 00:00:00,2030600.6999999997
1122,15,2,2027-07-01 00:00:00,1825295.0999999999
1123,15,2,2028-07-01 00:00:00,1640306.1999999997
1124,15,2,2029-07-01 00:00:00,1474564.7
1125,15,2,2030-07-01 00:00:00,1324862.7
1126,15,2,2031-07-01 00:00:00,1191200.2
1127,15,2,2032-07-01 00:00:00,1070369.2999999998
1128,15,2,2033-07-01 00:00:00,962369.9999999999
1129,15,2,2034-07-01 00:00:00,865063.7
1130,15,2,2035-07-01 00:00:00,777381.1
1131,15,2,2036-07-01 00:00:00,698252.8999999999
1132,15,2,2037-07-01 00:00:00,627679.1
1133,15,2,2038-07-01 00:00:00,564590.3999999999
1134,15,2,2039-07-01 00:00:00,506848.19999999995
1135,15,2,2040-07-01 00:00:00,455521.8
1136,15,2,2041-07-01 00:00:00,434135.8
1137,15,2,2042-07-01 00:00:00,417027
1138,15,2,2043-07-01 00:00:00,398848.89999999997
1139,15,2,2044-07-01 00:00:00,382809.39999999997
1140,15,2,2045-07-01 00:00:00,368908.49999999994
1141,15,2,2046-07-01 00:00:00,357146.19999999995
1142,15,2,2047-07-01 00:00:00,345383.89999999997
1143,15,2,2048-07-01 00:00:00,334690.9
1144,15,2,2049-07-01 00:00:00,317582.1
1145,15,3,2024-07-01 00:00:00,2513924.3
1146,15,3,2025-07-01 00:00:00,2199550.1
1147,15,3,2026-07-01 00:00:00,1923670.7
1148,15,3,2027-07-01 00:00:00,1683078.2
1149,15,3,2028-07-01 00:00:00,1472426.0999999999
1150,15,3,2029-07-01 00:00:00,1288506.5
1151,15,3,2030-07-01 00:00:00,1127042.2
1152,15,3,2031-07-01 00:00:00,985894.6
1153,15,3,2032-07-01 00:00:00,862925.1
1154,15,3,2033-07-01 00:00:00,754925.7999999999
1155,15,3,2034-07-01 00:00:00,660827.3999999999
1156,15,3,2035-07-01 00:00:00,577421.9999999999
1157,15,3,2036-07-01 00:00:00,505778.89999999997
1158,15,3,2037-07-01 00:00:00,442690.19999999995
1159,15,3,2038-07-01 00:00:00,387086.6
1160,15,3,2039-07-01 00:00:00,337898.8
1161,15,3,2040-07-01 00:00:00,296196.1
1162,15,3,2041-07-01 00:00:00,272671.5
1163,15,3,2042-07-01 00:00:00,253424.09999999998
1164,15,3,2043-07-01 00:00:00,239523.19999999998
1165,15,3,2044-07-01 00:00:00,226691.6
1166,15,3,2045-07-01 00:00:00,215998.59999999998
1167,15,3,2046-07-01 00:00:00,207444.19999999998
1168,15,3,2047-07-01 00:00:00,196751.19999999998
1169,15,3,2048-07-01 00:00:00,188196.8
1170,15,3,2049-07-01 00:00:00,179642.4
1171,16,1,2024-07-01 00:00:00,2513924.3
1172,16,1,2025-07-01 00:00:00,2273331.8
1173,16,1,2026-07-01 00:00:00,2056263.9
