1,1,1,2025-07-01 00:00:00,2.6895679012345677
2,1,1,2030-07-01 00:00:00,4.231604938271605
3,1,1,2035-07-01 00:00:00,6.573518518518519
4,1,1,2040-07-01 00:00:00,9.901358024691358
5,1,1,2050-07-01 00:00:00,18.995370370370374
6,1,2,2025-07-01 00:00:00,5.775679012345679
7,1,2,2030-07-01 00:00:00,21.67679012345679
8,1,2,2035-07-01 00:00:00,45.47956790123457
9,1,2,2040-07-01 00:00:00,70.70555555555555
10,1,2,2050-07-01 00:00:00,118.04425925925926
11,1,3,2025-07-01 00:00:00,5.489135802469136
12,1,3,2030-07-01 00:00:00,26.283888888888892
13,1,3,2035-07-01 00:00:00,56.02327160493828
14,1,3,2040-07-01 00:00:00,85.79320987654322
15,1,3,2050-07-01 00:00:00,137.6038888888889
16,2,1,2025-07-01 00:00:00,1.1964197530864198
17,2,1,2030-07-01 00:00:00,1.8829012345679013
18,2,1,2035-07-01 00:00:00,2.9245061728395068
19,2,1,2040-07-01 00:00:00,4.4054320987654325
20,2,1,2050-07-01 00:00:00,8.450987654320988
21,2,2,2025-07-01 00:00:00,2.570061728395062
22,2,2,2030-07-01 00:00:00,9.644012345679013
23,2,2,2035-07-01 00:00:00,20.233888888888888
24,2,2,2040-07-01 00:00:00,31.457962962962966
25,2,2,2050-07-01 00:00:00,52.51888888888889
26,2,3,2025-07-01 00:00:00,2.4417283950617286
27,2,3,2030-07-01 00:00:00,11.693950617283951
28,2,3,2035-07-01 00:00:00,24.925185185185185
29,2,3,2040-07-01 00:00:00,38.17
30,2,3,2050-07-01 00:00:00,61.22111111111112
31,3,1,2025-07-01 00:00:00,1.6045061728395063
32,3,1,2030-07-01 00:00:00,2.523888888888889
33,3,1,2035-07-01 00:00:00,3.9206172839506173
34,3,1,2040-07-01 00:00:00,5.90537037037037
35,3,1,2050-07-01 00:00:00,11.32932098765432
36,3,2,2025-07-01 00:00:00,3.4446296296296297
37,3,2,2030-07-01 00:00:00,12.929074074074075
38,3,2,2035-07-01 00:00:00,27.125864197530863
39,3,2,2040-07-01 00:00:00,42.1720987654321
40,3,2,2050-07-01 00:00:00,70.4061111111111
41,3,3,2025-07-01 00:00:00,3.273518518518518
42,3,3,2030-07-01 00:00:00,15.677037037037039
43,3,3,2035-07-01 00:00:00,33.4141975308642
44,3,3,2040-07-01 00:00:00,51.170370370370364
45,3,3,2050-07-01 00:00:00,82.0729012345679
46,4,1,2025-07-01 00:00:00,1.152962962962963
47,4,1,2030-07-01 00:00:00,1.813641975308642
48,4,1,2035-07-01 00:00:00,2.817901234567901
49,4,1,2040-07-01 00:00:00,4.244506172839507
50,4,1,2050-07-01 00:00:00,8.142716049382717
51,4,2,2025-07-01 00:00:00,2.4756790123456787
52,4,2,2030-07-01 00:00:00,9.292283950617284
53,4,2,2035-07-01 00:00:00,19.496481481481485
54,4,2,2040-07-01 00:00:00,30.310432098765435
55,4,2,2050-07-01 00:00:00,50.6033950617284
56,4,3,2025-07-01 00:00:00,2.352777777777778
57,4,3,2030-07-01 00:00:00,11.267530864197532
58,4,3,2035-07-01 00:00:00,24.015987654320988
59,4,3,2040-07-01 00:00:00,36.77802469135803
60,4,3,2050-07-01 00:00:00,58.98851851851852
61,5,1,2025-07-01 00:00:00,2.6182716049382715
62,5,1,2030-07-01 00:00:00,4.119567901234569
63,5,1,2035-07-01 00:00:00,6.3996913580246915
64,5,1,2040-07-01 00:00:00,9.639938271604937
65,5,1,2050-07-01 00:00:00,18.492901234567903
66,5,2,2025-07-01 00:00:00,5.622901234567902
67,5,2,2030-07-01 00:00:00,21.103703703703705
68,5,2,2035-07-01 00:00:00,44.27703703703703
69,5,2,2040-07-01 00:00:00,68.83691358024691
70,5,2,2050-07-01 00:00:00,114.9241975308642
71,5,3,2025-07-01 00:00:00,5.343827160493827
72,5,3,2030-07-01 00:00:00,25.58925925925926
73,5,3,2035-07-01 00:00:00,54.54234567901234
74,5,3,2040-07-01 00:00:00,83.52530864197531
75,5,3,2050-07-01 00:00:00,133.9670987654321
76,6,1,2025-07-01 00:00:00,3.8662962962962966
77,6,1,2030-07-01 00:00:00,6.082592592592593
78,6,1,2035-07-01 00:00:00,9.449135802469135
79,6,1,2040-07-01 00:00:00,14.232777777777777
80,6,1,2050-07-01 00:00:00,27.304444444444446
81,6,2,2025-07-01 00:00:00,8.302283950617284
82,6,2,2030-07-01 00:00:00,31.159876543209876
83,6,2,2035-07-01 00:00:00,65.37462962962962
84,6,2,2040-07-01 00:00:00,101.63592592592592
85,6,2,2050-07-01 00:00:00,169.68246913580245
86,6,3,2025-07-01 00:00:00,7.890123456790123
87,6,3,2030-07-01 00:00:00,37.781604938271606
88,6,3,2035-07-01 00:00:00,80.53018518518519
89,6,3,2040-07-01 00:00:00,123.3235802469136
90,6,3,2050-07-01 00:00:00,197.799012345679
91,7,1,2025-07-01 00:00:00,2.582962962962963
92,7,1,2030-07-01 00:00:00,4.06320987654321
93,7,1,2035-07-01 00:00:00,6.312098765432099
94,7,1,2040-07-01 00:00:00,9.507530864197532
95,7,1,2050-07-01 00:00:00,18.23962962962963
96,7,2,2025-07-01 00:00:00,5.546172839506173
97,7,2,2030-07-01 00:00:00,20.814444444444444
98,7,2,2035-07-01 00:00:00,43.67
99,7,2,2040-07-01 00:00:00,67.89308641975309
100,7,2,2050-07-01 00:00:00,113.34820987654322
101,7,3,2025-07-01 00:00:00,5.270493827160493
102,7,3,2030-07-01 00:00:00,25.23820987654321
103,7,3,2035-07-01 00:00:00,53.79407407407408
104,7,3,2040-07-01 00:00:00,82.38049382716049
105,7,3,2050-07-01 00:00:00,132.13037037037037
106,8,1,2025-07-01 00:00:00,0.877962962962963
107,8,1,2030-07-01 00:00:00,1.381111111111111
108,8,1,2035-07-01 00:00:00,2.145679012345679
109,8,1,2040-07-01 00:00:00,3.23141975308642
110,8,1,2050-07-01 00:00:00,6.199382716049383
111,8,2,2025-07-01 00:00:00,1.884938271604938
112,8,2,2030-07-01 00:00:00,7.07462962962963
113,8,2,2035-07-01 00:00:00,14.842530864197531
114,8,2,2040-07-01 00:00:00,23.074876543209875
115,8,2,2050-07-01 00:00:00,38.52444444444444
116,8,3,2025-07-01 00:00:00,1.7912345679012345
117,8,3,2030-07-01 00:00:00,8.577962962962962
118,8,3,2035-07-01 00:00:00,18.283086419753083
119,8,3,2040-07-01 00:00:00,27.999074074074073
120,8,3,2050-07-01 00:00:00,44.90783950617284
